Plots,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Crown_cover....,Forest_Types,Scientific_me,Family,DBH_cm,Height_m,Stem_Type,Status
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Callicarpa arborea,Verbeceae,29,10.5,Twisted,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Zizyphus mauritania,Unknown,12.3,8.3,Clean,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Ficus elastica,Moraceae,12.3,8.3,Clean,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Quercus griffithii,Fagaceae,18,6,Twisted,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,20,15,Clean,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Lagerstroemia speciosa,Sapindaceae,17,8.4,Clean,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,23.2,19.2,Clean,Live
22,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,45,30,Warm broad leaved forest (500-1500),Ficus roxburgii,Moraceae,32,14,Twisted,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,22.5,16.8,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,17,13,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,18,17,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,11.2,8.9,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Morus laevigata,Moraceae,18.5,18.2,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,42,22.5,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,17,13.5,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,38.2,21.4,Twisted,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,33.6,22,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,15.5,11,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Morus laevigata,Moraceae,14,11,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,11.3,8,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,27.4,18.3,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,45,24.5,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Engelhardia spicata,Juglandaceae,44,27.8,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,38.5,21.9,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,15.2,12.3,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Ficus benjami,Moraceae,49,28.4,Clean,Live
23,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,85,Warm broad leaved forest (500-1500),Wrightia arborea,Rhamceae,49,28.4,Clean,Live
24,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,86,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,62,22.6,Clean,Live
24,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,87,Warm broad leaved forest (500-1500),Macaranga indica,Euphorbiaceae,31,18,Clean,Live
24,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,88,Warm broad leaved forest (500-1500),Macaranga indica,Euphorbiaceae,33,19,Clean,Live
24,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,0,89,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,55,28,Clean,Live
25,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,5,Warm broad leaved forest (500-1500),Osmanthus suavis,Oleaceae,12.4,7.2,Clean,Live
25,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,5,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,19.8,10.3,Clean,Live
25,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,5,Warm broad leaved forest (500-1500),Morus laevigata,Moraceae,43,29.5,Clean,Live
25,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,5,Warm broad leaved forest (500-1500),Osmanthus suavis,Oleaceae,35.6,14.3,Clean,Live
25,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,5,Warm broad leaved forest (500-1500),Alangium chinense,Alangiaceae,24.2,19.4,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,6,Warm broad leaved forest (500-1500),Michelia doltsapa,Magnoliaceae,55.4,29.5,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,7,Warm broad leaved forest (500-1500),Alangium chinense,Alangiaceae,14.6,15.9,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,8,Warm broad leaved forest (500-1500),Alangium chinense,Alangiaceae,19.5,16.5,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,9,Warm broad leaved forest (500-1500),Chukrasia tabularis,Meliaceae,33,23,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,10,Warm broad leaved forest (500-1500),Mangifera sylvatica,Acardiaceae,13.5,12.5,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,11,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,27,18,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,12,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,16,11,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,13,Warm broad leaved forest (500-1500),Engelhardia spicata,Juglandaceae,17,15,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,14,Warm broad leaved forest (500-1500),Engelhardia spicata,Juglandaceae,22,19.2,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,15,Warm broad leaved forest (500-1500),Cinmomum virum,Lauraceae,21.6,18.9,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,16,Warm broad leaved forest (500-1500),Cinmomum virum,Lauraceae,26.8,17.9,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,17,Warm broad leaved forest (500-1500),Cinmomum virum,Lauraceae,16.8,15.5,Clean,Live
26,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,0,18,Warm broad leaved forest (500-1500),Alangium chinense,Alangiaceae,17.5,16.9,Clean,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),Cinmomum virum,Lauraceae,14.6,9.8,Clean,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,46.5,27.9,Buttressed ,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),lagerstroemia speciosa,Lythraceae,12.6,9.8,Clean,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,51.5,29.5,Clean,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,40,26.8,Clean,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,42,23.8,Clean,Live
27,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,0,90,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,23.4,17.8,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,11.2,15.2,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,54.2,24.5,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,16.4,16.5,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,52.1,28.2,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,19.5,16.2,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,38.1,21.5,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,22.9,18.5,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,23.4,19.5,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,24.5,19.4,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,19.5,17.8,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,13.4,10.4,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,16.8,15,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,44.2,19.8,Clean,Live
28,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,90,65,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,15.6,17.8,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Ficus hispida,Moraceae,25.2,7.8,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Acer oblongum,Aceraceae,39.6,24.2,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Acer oblongum,Aceraceae,25.6,17.9,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Brassaiopsis hainla,Araliaceae,38.6,18.5,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,26.5,18.2,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Brassaiopsis hainla,Araliaceae,26.7,14.1,Twisted,Dead
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Brassaiopsis hainla,Araliaceae,48.5,8.9,Buttressed ,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,11.7,8.9,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,32.5,22.6,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,39.8,22.7,Clean,Live
29,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,45,72,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,17.5,6.9,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Acer oblongum,Aceraceae,17.5,13.1,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,22.6,11.2,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Acer oblongum,Aceraceae,12.8,15.6,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,38.9,19.5,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Kydia calyci,Malvaceae,23.1,19.6,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Altingia excelsa,Hamamelidaceae,24.2,16.7,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,34.9,21,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,12,9.2,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,16.1,14.2,Clean,Live
30,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,315,85,Warm broad leaved forest (500-1500),Choerospondias axiliaris,Acardiaceae,23.1,17.5,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,25.6,10.5,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,58.7,33.5,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,27.8,21.1,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,16.2,21.5,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,28.5,18.5,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,48.5,23.2,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,29.5,22.4,Clean,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,31.3,18.9,Buttressed ,Live
31,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,0,70,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,15.5,16.4,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,28.1,24.7,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,21.1,16.8,Clean,Morbid
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Cinmomum virum,Lauraceae,14.8,12.3,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,31.5,22.1,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,10.8,6.5,Twisted,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,32.4,22.6,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,22.6,20.1,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,46.6,33.7,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Podocarpus neriifolius,Podocarpaceae,38.8,24.1,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,43.5,27.4,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,39.5,22.5,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,36.7,26.8,Clean,Morbid
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Choerospondias axiliaris,Acardiaceae,48.9,28.9,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,26.2,26.8,Clean,Morbid
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,13.6,10.9,Clean,Live
32,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,315,60,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,12.5,10.6,Twisted,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Mesua ferrea,Calophyllaceae,42.5,22.4,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Podocarpus neriifolius,Podocarpaceae,34.5,18.5,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Mesua ferrea,Calophyllaceae,35.6,22.3,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,22.8,18.9,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,58.6,24.1,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,22.5,17.8,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,22.3,18,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Symplocus glomerata,Symplocaceae,16.9,20.8,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,17.5,18,Clean,Live
33,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,45,75,Warm broad leaved forest (500-1500),Mesua ferrea,Calophyllaceae,35.8,22.1,Clean,Live
34,1133,27.046918,90.357621,4,19.42,2615.16,944.38,2688.49,315,30,Warm broad leaved forest (500-1500),Phoebe attenuata,Lauraceae,12,5.6,Clean,Live
34,1133,27.046918,90.357621,4,19.42,2615.16,944.38,2688.49,315,30,Warm broad leaved forest (500-1500),Too ciliata,Meliaceae,17,8.6,Clean,Live
34,1133,27.046918,90.357621,4,19.42,2615.16,944.38,2688.49,315,30,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,13,7.5,Clean,Live
34,1133,27.046918,90.357621,4,19.42,2615.16,944.38,2688.49,315,30,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,57,25,Clean,Live
34,1133,27.046918,90.357621,4,19.42,2615.16,944.38,2688.49,315,30,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,56,23,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,22,14,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,18,19,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,32,23,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,19.5,19,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,43.2,26.9,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,18,14,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,38.6,24.2,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,27.5,12.2,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,13.3,15,Clean,Live
35,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,45,70,Warm broad leaved forest (500-1500),Alnus nepalensis,Betulaceae,39.6,26.5,Clean,Live
